gene,gene_ens,log2FC,pvalue,padj,mean_group,mean_ref,pct_group,pct_ref
MFSD10,ENSG00000109736,-0.3735,0.012826843806232118,0.04219226855084547,0.4097,0.5308,0.218,0.34
DPP7,ENSG00000176978,-0.3448,0.012905446388131153,0.04242366189521296,0.5566,0.7069,0.3,0.439
ATP6V1E1,ENSG00000131100,-0.3549,0.012938111931231682,0.04250384853111789,0.4793,0.613,0.261,0.389
YPEL3,ENSG00000090238,-0.4057,0.013050465150891881,0.042845552680691686,0.3779,0.5007,0.204,0.315
MRPS11,ENSG00000181991,-0.7523,0.013063001954590746,0.04285932569775687,0.158,0.2662,0.093,0.186
CHTF8,ENSG00000168802,-0.82,0.013123979999887406,0.04303191400090715,0.1444,0.2551,0.082,0.174
RBM8A,ENSG00000265241,-0.3407,0.013204190440517967,0.04326055276404212,0.7211,0.9132,0.375,0.534
ILRUN-AS1,ENSG00000272288,-0.8667,0.013211226500981568,0.04326055276404212,0.1419,0.2588,0.082,0.173
VCL,ENSG00000035403,0.7524,0.013218969996019098,0.04326055276404212,0.5136,0.3048,0.257,0.2
NFU1,ENSG00000169599,-0.6074,0.013262219455098395,0.04335764475897853,0.1986,0.3026,0.114,0.211
CCDC25,ENSG00000147419,-0.5144,0.01326551529021297,0.04335764475897853,0.2615,0.3736,0.15,0.251
THEM4,ENSG00000159445,-1.2603,0.013287899019100062,0.04340319463454299,0.0803,0.1926,0.046,0.135
GNB2,ENSG00000172354,0.1494,0.013388446062250679,0.04370383473179414,0.942,0.8494,0.482,0.506
KDELR1,ENSG00000105438,-0.3348,0.013425521103250867,0.04379703328793839,0.8361,1.0546,0.429,0.598
TPST1,ENSG00000169902,-0.8057,0.013448143277025388,0.04384299502370333,0.1428,0.2498,0.068,0.16
LINC02967,ENSG00000274173,-1.3127,0.013532977179418834,0.04406364812918502,0.0745,0.1851,0.046,0.134
SDHC,ENSG00000143252,-0.3386,0.013530101851209352,0.04406364812918502,0.557,0.7044,0.296,0.435
HMG20B,ENSG00000064961,-0.661,0.013579776989700228,0.044188026708726895,0.1816,0.2872,0.104,0.199
ADGRF1,ENSG00000153292,1.2622,0.013618042599103505,0.044284495489996085,0.3206,0.1336,0.168,0.09
DRAM2,ENSG00000156171,-0.8197,0.013631542459042707,0.04430035746651577,0.1263,0.2229,0.064,0.157
GNG12,ENSG00000172380,0.9452,0.013678643198907397,0.044425327911495706,0.3899,0.2024,0.211,0.141
ELOVL1,ENSG00000066322,-0.4389,0.013722733523718698,0.04450225796960271,0.3274,0.4438,0.182,0.287
ACYP2,ENSG00000170634,-0.5055,0.013728314301638827,0.04450225796960271,0.2751,0.3905,0.15,0.248
PGS1,ENSG00000087157,-0.6567,0.013727828937042245,0.04450225796960271,0.1844,0.2908,0.1,0.194
ST8SIA4,ENSG00000113532,1.7979,0.013826669236062683,0.044792828836626775,0.2565,0.0737,0.129,0.046
TMEM208,ENSG00000168701,-0.3435,0.013838885042106197,0.04480415333732933,0.5327,0.676,0.286,0.421
BTF3L4,ENSG00000134717,-0.3991,0.013848175427143455,0.04480599832787347,0.3586,0.4729,0.2,0.309
YTHDF2,ENSG00000198492,-0.3422,0.01385747131866547,0.04480785880132359,0.407,0.5159,0.211,0.334
CAMLG,ENSG00000164615,-0.3644,0.013927612091937653,0.045006333917217395,0.3587,0.4618,0.189,0.304
TSPAN12,ENSG00000106025,-0.5766,0.013967481069304316,0.045078465913370336,0.1968,0.2935,0.104,0.201
LAMTOR1,ENSG00000149357,-0.327,0.013967234655802003,0.045078465913370336,0.7669,0.962,0.396,0.561
SPRY1,ENSG00000164056,-1.352,0.01401436932390388,0.04520139961470065,0.0752,0.1922,0.043,0.131
ATP5MF,ENSG00000241468,-0.3043,0.014046530758561064,0.0452483229075152,1.1333,1.3994,0.557,0.729
C3orf52,ENSG00000114529,1.1481,0.014040588364518422,0.0452483229075152,0.3664,0.1653,0.186,0.112
PCNP,ENSG00000081154,-0.3384,0.014114530584698288,0.0454276140790839,0.5022,0.635,0.268,0.402
BOD1,ENSG00000145919,-0.6732,0.014128712981388881,0.0454276140790839,0.1795,0.2863,0.111,0.203
PRRC2C,ENSG00000117523,0.2358,0.01412298874722954,0.0454276140790839,0.9162,0.778,0.45,0.463
AXIN2,ENSG00000168646,-1.8448,0.014151879679432195,0.045473644648481935,0.045,0.1619,0.025,0.112
NFIX,ENSG00000008441,-0.3091,0.01423435480877337,0.045710071879673485,0.5485,0.6796,0.286,0.419
ENSG00000235584,ENSG00000235584,-1.4518,0.014270476654371892,0.04579744475338088,0.0797,0.2182,0.043,0.13
TUFM,ENSG00000178952,-0.3364,0.01434599032305831,0.04601104761540175,0.6928,0.8748,0.361,0.519
MAPRE1,ENSG00000101367,-0.663,0.014417294320042271,0.046210890964676975,0.168,0.2661,0.093,0.186
DPYSL2,ENSG00000092964,-0.3461,0.014470341674218769,0.046352004689610996,0.4373,0.5558,0.225,0.346
CELF2,ENSG00000048740,0.2319,0.01452917314314584,0.04651145894671858,1.0393,0.885,0.479,0.501
ZBTB38,ENSG00000177311,-0.4577,0.014555217727883823,0.04655809130625211,0.3006,0.4128,0.164,0.267
GCSH,ENSG00000140905,-0.5515,0.014561863123617583,0.04655809130625211,0.236,0.346,0.139,0.235
TRAPPC4,ENSG00000196655,-0.5021,0.01462564117339299,0.0467329255901077,0.2493,0.3531,0.139,0.237
SMURF1,ENSG00000198742,0.8968,0.014700488919388452,0.04694289127894211,0.4337,0.2329,0.214,0.141
CETN3,ENSG00000153140,-0.9023,0.014718543829011726,0.04697135291519394,0.1221,0.2282,0.064,0.155
TPD52,ENSG00000076554,-0.3197,0.014848076827959451,0.047355318896372234,0.479,0.5979,0.25,0.381
ATP5MC1,ENSG00000159199,-0.3381,0.014920530828463792,0.04755687803762219,0.6964,0.8803,0.364,0.516
PPP1CA,ENSG00000172531,-0.3338,0.014966561850701682,0.04767402032790158,0.6792,0.856,0.357,0.512
SNRNP27,ENSG00000124380,-0.624,0.015025853304272307,0.047803612555635366,0.1839,0.2835,0.1,0.195
TSR2,ENSG00000158526,-0.589,0.01501849624886835,0.047803612555635366,0.2004,0.3015,0.114,0.209
PWWP2A,ENSG00000170234,-0.8258,0.0150455753449766,0.047836736461936744,0.136,0.2411,0.075,0.164
TMEM163,ENSG00000152128,-0.233,0.015093265142424019,0.04795868664302697,0.5243,0.6162,0.232,0.362
TMEM126A,ENSG00000171202,-0.561,0.015131036808271842,0.04802183021202224,0.2343,0.3457,0.139,0.234
AGR2,ENSG00000106541,-0.299,0.015131830111573376,0.04802183021202224,0.9461,1.164,0.45,0.601
CAPNS1,ENSG00000126247,-0.3386,0.015153527923347206,0.048061003993924656,0.5146,0.6508,0.279,0.408
EIF3D,ENSG00000100353,-0.327,0.015176843855057092,0.04810525831417849,0.4881,0.6124,0.257,0.39
ICAM4,ENSG00000105371,-1.3258,0.015219848985414182,0.04821182742728611,0.0871,0.2186,0.05,0.136
CGNL1,ENSG00000128849,-0.4256,0.015273089717620517,0.04835066849607777,0.3011,0.4044,0.157,0.26
ACOT2,ENSG00000119673,-1.2912,0.015289093879481349,0.048371529773876334,0.0851,0.2085,0.05,0.136
LSM5,ENSG00000106355,-0.3346,0.01531580029399817,0.048426204252653905,0.5858,0.7387,0.311,0.451
MIF4GD,ENSG00000125457,-1.4911,0.015346563433888351,0.04846382478384656,0.0619,0.1741,0.039,0.125
STEAP4,ENSG00000127954,-0.3038,0.015344153923425922,0.04846382478384656,0.7044,0.8696,0.336,0.476
POLD2,ENSG00000106628,-0.4283,0.01545506730396791,0.04877649619642944,0.3028,0.4075,0.168,0.272
COMMD6,ENSG00000188243,-0.3146,0.015549071726308787,0.04896910244893361,1.1158,1.3877,0.546,0.727
MAN1A1,ENSG00000111885,-0.6075,0.015531475312105143,0.04896910244893361,0.1803,0.2748,0.089,0.182
WWC2,ENSG00000151718,-0.3508,0.015554218605811531,0.04896910244893361,0.3352,0.4275,0.164,0.271
TRA2B,ENSG00000136527,-0.3113,0.015547175885352886,0.04896910244893361,0.6281,0.7795,0.329,0.469
NDUFA7,ENSG00000267855,-0.4757,0.015595447638538101,0.04906883647691902,0.2973,0.4134,0.168,0.266
ATG3,ENSG00000144848,-0.4269,0.01560848729496945,0.04907980888711936,0.2847,0.3827,0.157,0.259
CHMP4A,ENSG00000254505,-0.5297,0.01563595623761165,0.04913611201764443,0.1999,0.2886,0.104,0.2
ZMYND11,ENSG00000015171,-0.4837,0.015671102178758643,0.04921645659808185,0.2276,0.3183,0.114,0.212
DNM2,ENSG00000079805,-0.3075,0.01568256003118463,0.049222353964707775,0.4468,0.5529,0.221,0.341
HADHA,ENSG00000084754,-0.3032,0.01571479058858131,0.0492934029573448,0.5423,0.6692,0.279,0.415
NDUFS6,ENSG00000145494,-0.33,0.015828331987950067,0.049577741536810854,0.7406,0.931,0.386,0.546
USE1,ENSG00000053501,-0.7124,0.01582063017395872,0.049577741536810854,0.1765,0.2893,0.107,0.197
DUSP23,ENSG00000158716,-0.3187,0.015834385726334492,0.049577741536810854,0.6224,0.7763,0.329,0.466
CSF2,ENSG00000164400,-1.4551,0.015898901607741857,0.04974942537184998,0.0721,0.1977,0.043,0.128
PDZD11,ENSG00000120509,-0.9578,0.015942594237705495,0.04985578161493052,0.114,0.2215,0.068,0.155
RDH10,ENSG00000121039,-0.8953,0.015988890425719448,0.04997014538159764,0.1306,0.2431,0.075,0.163
GADD45A,ENSG00000116717,1.1301,0.016013055595437326,0.05001524598745105,0.3287,0.1501,0.175,0.099
RTRAF,ENSG00000087302,-0.3251,0.01611814275659157,0.05025183099718901,0.7195,0.9014,0.375,0.534
CCT8,ENSG00000156261,-0.3409,0.016111155392318353,0.05025183099718901,0.4921,0.6233,0.264,0.394
TIMM17B,ENSG00000126768,-0.3858,0.016105008714368527,0.05025183099718901,0.3838,0.5014,0.211,0.321
DDX1,ENSG00000079785,-0.5173,0.016164045952015427,0.05027728083127568,0.2345,0.3357,0.132,0.229
DMAC2,ENSG00000105341,-1.0642,0.016164886713646413,0.05027728083127568,0.0968,0.2026,0.057,0.144
PELI1,ENSG00000197329,0.8093,0.016165447242753487,0.05027728083127568,0.4842,0.2763,0.236,0.171
MVK,ENSG00000110921,-0.8711,0.01614975888355331,0.05027728083127568,0.1313,0.2403,0.079,0.166
SCNN1A,ENSG00000111319,-0.3222,0.01619237273743089,0.050330557244355666,0.6127,0.766,0.311,0.458
FBXO38,ENSG00000145868,-0.8479,0.01625394408551174,0.050491393416783145,0.1315,0.2368,0.068,0.157
KTN1,ENSG00000126777,-0.3336,0.016303575096733417,0.05059053453421758,0.9074,1.1435,0.446,0.635
NECTIN2,ENSG00000130202,-0.3901,0.016305551807836573,0.05059053453421758,0.3617,0.4741,0.2,0.306
ZMPSTE24,ENSG00000084073,-0.7911,0.016351923625944655,0.050683739736201716,0.153,0.2649,0.093,0.181
RALGAPA2,ENSG00000188559,-0.365,0.016355321230561003,0.050683739736201716,0.2951,0.3801,0.132,0.234
GPBP1L1,ENSG00000159592,-0.4953,0.016415732009252587,0.050840283944267504,0.2357,0.3323,0.125,0.223
ILF3-DT,ENSG00000267100,-0.5416,0.016439325381461707,0.05088268301804232,0.2194,0.3194,0.121,0.215
SHMT1,ENSG00000176974,-0.7088,0.01648260975535327,0.05095526409326419,0.1617,0.2644,0.093,0.183
RBBP6,ENSG00000122257,-0.3623,0.016475198759668862,0.05095526409326419,0.3547,0.456,0.186,0.294
PIP4P1,ENSG00000165782,-0.7443,0.01658867840650816,0.051252332924016195,0.1464,0.2453,0.082,0.172
TM2D3,ENSG00000184277,-0.6546,0.01661019354755917,0.05125716183024565,0.1734,0.2731,0.1,0.19
AKR1A1,ENSG00000117448,-0.3351,0.016609045455059014,0.05125716183024565,0.5178,0.6532,0.282,0.408
SLC48A1,ENSG00000211584,-1.2359,0.016645818999533074,0.051336265317887715,0.0809,0.1908,0.05,0.135
ODAM,ENSG00000109205,-1.6345,0.016685545550025112,0.051427914238769655,0.0528,0.1642,0.029,0.113
SLC22A3,ENSG00000146477,-0.3751,0.016726510472873136,0.051523267871476125,0.3646,0.4729,0.186,0.293
EIF4EBP3,ENSG00000243056,-0.9497,0.016781460797913563,0.05166156116218088,0.1415,0.2733,0.079,0.165
BPNT2,ENSG00000104331,-0.7367,0.016827276956856048,0.05177158623013555,0.1496,0.2494,0.086,0.176
COMMD9,ENSG00000110442,-0.9813,0.01684877288780785,0.05180669963947141,0.102,0.2014,0.057,0.144
BIRC3,ENSG00000023445,0.8377,0.01687029291854149,0.051841845104943884,0.4457,0.2493,0.221,0.157
BCL7B,ENSG00000106635,-0.43,0.016886011947345084,0.051859132926156036,0.2755,0.3711,0.15,0.253
PARP1,ENSG00000143799,-0.4345,0.016915738523435885,0.051891080784386895,0.2997,0.4051,0.168,0.269
SGSM3,ENSG00000100359,-0.8986,0.016916613529359293,0.051891080784386895,0.1242,0.2317,0.075,0.162
MAGT1,ENSG00000102158,-0.5221,0.01692682486736972,0.05189142372824918,0.2227,0.3199,0.121,0.217
CNOT7,ENSG00000198791,-0.3503,0.01694667950437995,0.05192131144514262,0.3599,0.4589,0.189,0.303
PHGDH,ENSG00000092621,-1.1175,0.01697913319268374,0.05197221036852816,0.1075,0.2334,0.068,0.152
KLHDC3,ENSG00000124702,-0.7663,0.01698352300676504,0.05197221036852816,0.1342,0.2283,0.071,0.161
ZDHHC16,ENSG00000171307,-0.5685,0.01708505820943004,0.05225180302384021,0.1984,0.2943,0.107,0.201
CYB5B,ENSG00000103018,-0.4417,0.01715343754191923,0.05242972164805532,0.309,0.4198,0.179,0.279
PNRC2,ENSG00000189266,-0.3348,0.017274273366816195,0.05276766739518526,0.4993,0.6297,0.279,0.398
PRKCSH,ENSG00000130175,-0.3447,0.0172992438038095,0.052812545849063114,0.4158,0.5281,0.225,0.342
RNF13,ENSG00000082996,-0.3363,0.01735047254079622,0.052937486885160916,0.4074,0.5144,0.214,0.33
ENSG00000272831,ENSG00000272831,-1.1408,0.01742936151036561,0.05314662281320979,0.0827,0.1824,0.043,0.129
B3GAT3,ENSG00000149541,-0.596,0.01747372458283395,0.053220557571338444,0.1945,0.294,0.107,0.201
EIF4B,ENSG00000063046,-0.3366,0.017474324761161533,0.053220557571338444,0.8484,1.0713,0.429,0.603
RUNX1,ENSG00000159216,0.6696,0.0175392504979648,0.053368783432905804,0.5789,0.3639,0.279,0.232
UPF3A,ENSG00000169062,-0.3774,0.017543767072436336,0.053368783432905804,0.3488,0.4532,0.189,0.296
PREPL,ENSG00000138078,-0.535,0.017607408350489767,0.053530688819418006,0.2179,0.3158,0.114,0.21
MUC15,ENSG00000169550,-1.0023,0.01762554231030234,0.05355413151409428,0.1198,0.2401,0.075,0.159
SLC39A7,ENSG00000112473,-0.4222,0.017653682299612398,0.05356944115682734,0.3029,0.4059,0.168,0.27
CLN5,ENSG00000102805,-1.2744,0.017660950621373527,0.05356944115682734,0.0767,0.1857,0.046,0.131
SNHG19,ENSG00000260260,-0.6546,0.017661859345983945,0.05356944115682734,0.1871,0.2946,0.107,0.197
CDKN1B,ENSG00000111276,-0.9058,0.01772739530973198,0.05373649386513446,0.1145,0.2146,0.064,0.152
HOOK1,ENSG00000134709,-0.6457,0.01783281834549663,0.05402418670941137,0.1776,0.278,0.1,0.191
PCSK2,ENSG00000125851,-1.0365,0.017861554007935935,0.054079354444770085,0.1151,0.2363,0.057,0.143
REEP3,ENSG00000165476,0.4681,0.017926817956327376,0.05424498860989991,0.649,0.4692,0.332,0.299
SCYL1,ENSG00000142186,-0.6054,0.017996293479132248,0.05442316415290259,0.1944,0.2958,0.111,0.202
TSNAX,ENSG00000116918,-1.4188,0.018039141037485662,0.05452065097094196,0.0628,0.1681,0.039,0.123
P4HA1,ENSG00000122884,-0.4952,0.018083624079886996,0.0545908698721853,0.2423,0.3416,0.129,0.224
LGALS1,ENSG00000100097,0.9355,0.018077440140439317,0.0545908698721853,0.3843,0.2009,0.193,0.12
MRPS10,ENSG00000048544,-0.874,0.01812510428361903,0.05465747578532489,0.13,0.2383,0.082,0.168
STXBP1,ENSG00000136854,-0.3621,0.018126963553560454,0.05465747578532489,0.379,0.4871,0.2,0.307
NR1D1,ENSG00000126368,-0.6558,0.018147426548859296,0.05466623970024702,0.2051,0.3232,0.111,0.201
DGKD,ENSG00000077044,0.5211,0.018151149265983147,0.05466623970024702,0.6531,0.455,0.321,0.285
RHOC,ENSG00000155366,0.6188,0.01822418737580954,0.054835054395106865,0.5182,0.3374,0.275,0.227
GK,ENSG00000198814,-0.7725,0.01822854669265133,0.054835054395106865,0.1465,0.2503,0.075,0.164
EMC4,ENSG00000128463,-0.3241,0.01829404609118256,0.05499988813136103,0.5494,0.6878,0.296,0.429
ZMAT2,ENSG00000146007,-0.4808,0.018370095326878496,0.05519622794707703,0.2646,0.3693,0.157,0.25
TCEAL1,ENSG00000172465,-0.7618,0.01843446714679384,0.05535727188791745,0.1441,0.2443,0.082,0.17
SAFB2,ENSG00000130254,-0.6758,0.018460900862054104,0.055404269059132,0.176,0.2813,0.104,0.193
BAIAP2,ENSG00000175866,-0.3397,0.018529341558845894,0.05557720778129025,0.4226,0.5348,0.221,0.337
MRPL46,ENSG00000259494,-1.0055,0.01854640734739113,0.05558057414469389,0.1049,0.2107,0.061,0.146
KMT2E,ENSG00000005483,-0.2801,0.018552098999250685,0.05558057414469389,0.5646,0.6856,0.275,0.417
PALLD,ENSG00000129116,2.284,0.018698071877589748,0.055920077594328356,0.2199,0.0451,0.111,0.031
PGAM1,ENSG00000171314,-0.3606,0.01869488790084607,0.055920077594328356,0.4684,0.6014,0.257,0.381
TYROBP,ENSG00000011600,-1.7553,0.018688839651759753,0.055920077594328356,0.0532,0.1797,0.025,0.108
WDR33,ENSG00000136709,-0.2931,0.01879253267932518,0.05616398502815152,0.416,0.5097,0.207,0.325
RTN4,ENSG00000115310,-0.2988,0.01880148973305189,0.05616398502815152,1.0337,1.2716,0.507,0.68
CCSER2,ENSG00000107771,-0.3623,0.018925028413575545,0.05650017198660729,0.3408,0.4381,0.175,0.279
MRPL12,ENSG00000262814,-0.6301,0.019006273944540283,0.056709776728831575,0.1925,0.298,0.111,0.202
PPP1CC,ENSG00000186298,-0.3369,0.01904118670994456,0.05678097348560368,0.3881,0.4903,0.211,0.322
CAMSAP3,ENSG00000076826,-1.0038,0.019067408067694438,0.05679324211699364,0.099,0.1986,0.05,0.136
SHARPIN,ENSG00000179526,-0.3996,0.019061578372699468,0.05679324211699364,0.2981,0.3933,0.161,0.265
AGTRAP,ENSG00000177674,-0.4813,0.019127739581121028,0.05693490424281877,0.2708,0.3781,0.157,0.252
GSTO2,ENSG00000065621,-0.8368,0.019148212248266024,0.05693490424281877,0.1413,0.2525,0.089,0.174
EIF2S2,ENSG00000125977,-0.2921,0.019144961340226734,0.05693490424281877,0.9499,1.1631,0.475,0.632
PPIA,ENSG00000196262,-0.2036,0.019243351764164217,0.05699757780404548,1.7516,2.0171,0.761,0.886
ADIRF,ENSG00000148671,-0.2968,0.019246943847804378,0.05699757780404548,0.8555,1.0509,0.421,0.559
MDH2,ENSG00000146701,-0.3274,0.01921431008408694,0.05699757780404548,0.7151,0.8972,0.375,0.529
CREBZF,ENSG00000137504,-0.8985,0.019203877498725336,0.05699757780404548,0.1189,0.2217,0.064,0.15
FAM204A,ENSG00000165669,-0.3913,0.01918693510705863,0.05699757780404548,0.3465,0.4545,0.193,0.298
RHOF,ENSG00000139725,0.9847,0.01922507387568579,0.05699757780404548,0.3471,0.1753,0.189,0.119
TRA2A,ENSG00000164548,-0.3481,0.019232579028548455,0.05699757780404548,0.4021,0.5118,0.207,0.317
TADA3,ENSG00000171148,-0.5767,0.019307771509721666,0.057111876808837024,0.1876,0.2799,0.104,0.196
SLC35B1,ENSG00000121073,-0.4245,0.019304496937156978,0.057111876808837024,0.2854,0.3831,0.157,0.259
CLIC4,ENSG00000169504,-0.4629,0.01934972892971154,0.05720305364836473,0.2747,0.3786,0.154,0.248
STARD7,ENSG00000084090,-0.3968,0.01936778196717521,0.057223498417105355,0.339,0.4463,0.189,0.293
ANAPC10,ENSG00000164162,-0.8818,0.019454971226102572,0.057448070206732774,0.1209,0.2229,0.068,0.152
GRSF1,ENSG00000132463,-0.3717,0.019493575104069592,0.05752899993377919,0.3597,0.4654,0.196,0.305
NUBP2,ENSG00000095906,-0.4661,0.019518356362464965,0.05756906715863662,0.2539,0.3508,0.143,0.239
TERF2IP,ENSG00000166848,-0.3294,0.019583911159630794,0.057729280285819286,0.413,0.5189,0.225,0.336
CDC42EP3,ENSG00000163171,-0.4505,0.019634366462577463,0.0578448250485797,0.2645,0.3615,0.139,0.237
DHRS7B,ENSG00000109016,-0.8095,0.01972460465734605,0.05807737463005387,0.1328,0.2329,0.075,0.16
PSENEN,ENSG00000205155,-0.3815,0.01974964222516989,0.058117790236496505,0.3425,0.4462,0.186,0.289
CYTOR,ENSG00000222041,2.2623,0.01993814179067693,0.058609321886308616,0.187,0.0389,0.107,0.027
MAP7D1,ENSG00000116871,1.0969,0.019939489034112003,0.058609321886308616,0.3259,0.1523,0.179,0.108
MTCH2,ENSG00000109919,-0.3655,0.01997184672568509,0.05867086819700971,0.3536,0.4556,0.196,0.301
SUCLG2,ENSG00000172340,-0.3274,0.020113272370326663,0.059052567679279085,0.4213,0.5286,0.225,0.337
QPRT,ENSG00000103485,-1.593,0.02015811430202287,0.05911666169166296,0.0563,0.17,0.032,0.114
SPATS2L,ENSG00000196141,0.6179,0.02015267427408367,0.05911666169166296,0.5244,0.3417,0.275,0.226
COPS2,ENSG00000166200,-0.3589,0.02020917691478277,0.05923260181868446,0.3338,0.4281,0.175,0.281
ABLIM1,ENSG00000099204,0.6612,0.02023099795655971,0.05926275228095997,0.5151,0.3257,0.261,0.206
POLE4,ENSG00000115350,-0.3337,0.020296584474080254,0.059420997736652055,0.5126,0.646,0.271,0.4
OCEL1,ENSG00000099330,-0.9713,0.02031574878320392,0.05944323305700555,0.1108,0.2173,0.064,0.149
ST3GAL6,ENSG00000064225,-0.9903,0.020352067306315676,0.059515607182612375,0.109,0.2166,0.054,0.138
HYAL1,ENSG00000114378,-0.8599,0.0203932509561859,0.059602117982299856,0.123,0.2234,0.071,0.156
DERL1,ENSG00000136986,-0.5018,0.020415589103957,0.059633483124577065,0.2216,0.3138,0.125,0.216
PIGH,ENSG00000100564,-1.1175,0.02043898108295749,0.059634006135284266,0.0878,0.1906,0.054,0.137
MRPS5,ENSG00000144029,-0.3285,0.020434851388770284,0.059634006135284266,0.4174,0.5242,0.225,0.337
TMEM223,ENSG00000168569,-1.0613,0.020641188385339355,0.06018979904873644,0.1005,0.2097,0.064,0.146
TNFSF10,ENSG00000121858,-0.4971,0.02066341570644013,0.06022043669863266,0.2576,0.3636,0.136,0.229
TXNRD2,ENSG00000184470,-0.6459,0.020678013724570846,0.06022881775331349,0.1738,0.272,0.093,0.182
CUEDC2,ENSG00000107874,-0.5273,0.020760208005793677,0.06043396528825378,0.2304,0.3321,0.132,0.225
IDH3G,ENSG00000067829,-0.4555,0.020821340917994723,0.06057760455076834,0.2725,0.3737,0.161,0.253
DNAJB6,ENSG00000105993,-0.3519,0.020920533637681264,0.06083174976253895,0.3466,0.4423,0.186,0.293
MYL6B,ENSG00000196465,-0.5315,0.02098066926742255,0.06097210333485128,0.223,0.3225,0.125,0.218
MGST2,ENSG00000085871,-0.4118,0.02100673953530111,0.06101335654741498,0.3328,0.4427,0.189,0.288
CTDSP2,ENSG00000175215,-0.3368,0.021033543783039992,0.061056693761163544,0.3524,0.4451,0.189,0.297
MRPS12,ENSG00000128626,-0.3918,0.021077694534960223,0.06115030746506247,0.3533,0.4636,0.204,0.306
MYO9A,ENSG00000066933,-0.2831,0.021116968067276334,0.06122967377520644,0.4052,0.493,0.189,0.3
ZC3HAV1,ENSG00000105939,-0.8233,0.02114566735281043,0.061278307308934,0.124,0.2196,0.064,0.151
